,Mu(eV),Temp(K),ElCond_xx,ElCond_xy,ElCond_yy,ElCond_xz,ElCond_yz,ElCond_zz,Material,Parameter_el,Label,Plottag_el,Seebeck_xx,Seebeck_xy,Seebeck_xz,Seebeck_yx,Seebeck_yy,Seebeck_yz,Seebeck_zx,Seebeck_zy,Seebeck_zz,Parameter_sb,Plottag_sb,Kappa_xx,Kappa_xy,Kappa_yy,Kappa_xz,Kappa_yz,Kappa_zz,Parameter,Plottag,ZT
52,-0.36119999999999997,300.0,2.191850775e-11,-7.474401656e-16,2.191723159e-11,-1.079911246e-15,-5.857356208e-17,2.19180598e-11,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,0.002958267269,-9.945670102e-10,9.264114848e-10,-9.94662939e-10,0.002958268126,2.282763154e-10,9.264090361e-10,2.281887936e-10,0.002958267491,seebeck,CsPbBr$_{3}$,5.757927233e-14,-2.002141994e-18,5.757595325e-14,-2.800850331e-18,-1.450241409e-19,5.757810423e-14,kappa,CsPbBr$_{3}$,0.9994035384123142
53,-0.31120000000000014,300.0,1.331755578e-12,-2.443794368e-17,1.33166539e-12,-8.310639819999999e-17,-9.381356225e-18,1.331725632e-12,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,0.003056210852,-2.52480549e-10,2.072577126e-10,-2.525058011e-10,0.003056211166,6.189031086e-11,2.072539771e-10,6.186954095e-11,0.00305621094,seebeck,CsPbBr$_{3}$,3.7321906480000004e-15,-6.910084359e-20,3.731938665e-15,-2.323975015e-19,-2.6140524130000003e-20,3.732106941e-15,kappa,CsPbBr$_{3}$,0.9998816216028399
54,-0.2612000000000001,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
55,-0.21120000000000005,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
56,-0.1612,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
57,-0.11119999999999997,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
58,-0.06120000000000014,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
59,-0.011200000000000099,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
60,0.038799999999999946,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
61,0.08879999999999977,300.0,0.0,0.0,0.0,0.0,0.0,0.0,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,seebeck,CsPbBr$_{3}$,0.0,0.0,0.0,0.0,0.0,0.0,kappa,CsPbBr$_{3}$,
62,0.13880000000000003,300.0,1.326547911e-11,8.218064313e-16,1.32634224e-11,3.1361133129999997e-16,8.937604098e-16,1.326346901e-11,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.003053710632,-3.966374714e-10,2.105418884e-09,-3.971695026e-10,-0.003053716582,1.693290006e-09,2.105731358e-09,1.693430735e-09,-0.00305371648,seebeck,CsPbBr$_{3}$,3.711416492e-14,2.308600917e-18,3.7108554890000005e-14,8.263780814e-19,2.459399876e-18,3.71086828e-14,kappa,CsPbBr$_{3}$,0.999908508267596
63,0.18879999999999986,300.0,1.800775902e-10,-5.900059998e-15,1.800523789e-10,7.515420278e-15,8.856887407e-15,1.800608963e-10,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.002953954395,-2.017974085e-09,3.702515814e-09,-2.018043388e-09,-0.002953962371,3.211599827e-09,3.702600209e-09,3.211505063e-09,-0.002953960455,seebeck,CsPbBr$_{3}$,4.717383273e-13,-1.476171214e-17,4.716748341e-13,1.8486846839999998e-17,2.217394049e-17,4.716965003e-13,kappa,CsPbBr$_{3}$,0.9992803201090635
64,0.23880000000000012,300.0,1.481149223e-09,-1.4793512950000003e-14,1.480933715e-09,1.1836497170000001e-14,4.751088584e-14,1.481017558e-09,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.002821144894,-3.348539832e-09,5.446408102e-09,-3.349076497e-09,-0.002821154079,4.205027565e-09,5.446898406e-09,4.204818417e-09,-0.002821152317,seebeck,CsPbBr$_{3}$,3.541661898e-12,-2.6786353759999998e-17,3.541169864e-12,1.4776041769999998e-17,1.0316590339999999e-16,3.541365582e-12,kappa,CsPbBr$_{3}$,0.9985360637390279
65,0.28879999999999995,300.0,1.065319672e-08,-1.003071995e-13,1.065169808e-08,7.969874522000001e-14,3.15409079e-13,1.065223414e-08,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.002668054115,-3.422193015e-09,5.386875657e-09,-3.422699155e-09,-0.00266806462,4.804221821e-09,5.387367151e-09,4.804062608e-09,-0.002668060984,seebeck,CsPbBr$_{3}$,2.280139474e-11,-1.550749413e-16,2.27983689e-11,7.995714606e-17,5.936124958e-16,2.279945048e-11,kappa,CsPbBr$_{3}$,0.9977668163315931
66,0.33879999999999977,300.0,7.441487253e-08,-6.931092179e-13,7.440445999e-08,5.323482346e-13,2.179077328e-12,7.440809689e-08,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.002506134903,-3.440217974e-09,5.482627624e-09,-3.440724309e-09,-0.002506145696,4.911873859e-09,5.483135104e-09,4.911731937e-09,-0.002506141441,seebeck,CsPbBr$_{3}$,1.406177442e-10,-9.163003006e-16,1.405992961e-10,4.0087359349999996e-16,3.57075695e-15,1.406056613e-10,kappa,CsPbBr$_{3}$,0.9971253560856645
67,0.38880000000000003,300.0,5.156807549e-07,-4.813700727e-12,5.156087176e-07,3.69189504e-12,1.508334998e-11,5.156338728e-07,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.002340621909,-3.422559102e-09,5.47225579e-09,-3.42306007e-09,-0.002340632833,4.93261192e-09,5.472760028e-09,4.932470648e-09,-0.002340628528,seebeck,CsPbBr$_{3}$,8.504634488e-10,-5.40353579e-15,8.503527056e-10,2.185558013e-15,2.1320083230000003e-14,8.503908544e-10,kappa,CsPbBr$_{3}$,0.9965728632074038
68,0.43879999999999986,300.0,3.568801439e-06,-3.315717454e-11,3.568303196e-06,2.561268232e-11,1.043766866e-10,3.568476977e-06,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.002174294551,-3.45288524e-09,5.45209442e-09,-3.453389407e-09,-0.002174305536,4.929024298e-09,5.452597971e-09,4.928886571e-09,-0.002174301154,seebeck,CsPbBr$_{3}$,5.081975521e-09,-3.072786383e-14,5.081318249e-09,1.1525983360000001e-14,1.258083446e-13,5.08154372e-09,kappa,CsPbBr$_{3}$,0.9959735985431611
69,0.4888000000000001,300.0,2.468959221e-05,-2.290973952e-10,2.46861455e-05,1.764745353e-10,7.213929202e-10,2.468734969e-05,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.002007694937,-3.463653609e-09,5.478825077e-09,-3.464159886e-09,-0.00200770593,4.955300675e-09,5.479330218e-09,4.9551588e-09,-0.002007701621,seebeck,CsPbBr$_{3}$,2.999797406e-08,-1.724176869e-13,2.999412078e-08,5.43159553e-14,7.298002613e-13,2.999544522e-08,kappa,CsPbBr$_{3}$,0.9952649134461165
70,0.5388,300.0,0.0001707975519,-1.58476325e-09,0.0001707737088,1.220794868e-09,4.990343344e-09,0.0001707820389,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.00184104327,-3.46414528e-09,5.478886664e-09,-3.464651585e-09,-0.001841054266,4.955914976e-09,5.479391799e-09,4.955773126e-09,-0.001841049956,seebeck,CsPbBr$_{3}$,1.746559365e-07,-9.467495011e-13,1.746336818e-07,2.343798135e-13,4.17273248e-12,1.746413141e-07,kappa,CsPbBr$_{3}$,0.9943689076566498
71,0.5887999999999998,300.0,0.00118152994,-1.096289962e-08,0.001181365,8.445100868e-09,3.452177361e-08,0.001181422628,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.00167437963,-3.46419303e-09,5.478894405e-09,-3.464699336e-09,-0.001674390627,4.955940514e-09,5.479399511e-09,4.955798587e-09,-0.001674386318,seebeck,CsPbBr$_{3}$,1.000547476e-06,-5.031585189e-12,1.000421216e-06,7.84304102e-13,2.338338547e-11,1.000464401e-06,kappa,CsPbBr$_{3}$,0.9931987146734204
72,0.6388,300.0,0.008173479106,-7.583810678e-08,0.008172338101,5.842100219e-08,2.388117282e-07,0.008172736749,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.001507713533,-3.464196329e-09,5.478832619e-09,-3.464702636e-09,-0.00150772453,4.955893752e-09,5.479337725e-09,4.955751839e-09,-0.001507720221,seebeck,CsPbBr$_{3}$,5.621063136e-06,-2.557217922e-11,5.620362263e-06,6.095765162e-13,1.278142028e-10,5.620601088e-06,kappa,CsPbBr$_{3}$,0.9916248787044397
73,0.6887999999999999,300.0,0.05654169258,-5.2462494e-07,0.05653379945,4.041348394e-07,1.652024221e-06,0.05653655719,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.001341047036,-3.464211413e-09,5.478896677e-09,-3.464717721e-09,-0.001341058032,4.955958981e-09,5.479401783e-09,4.955817053e-09,-0.001341053724,seebeck,CsPbBr$_{3}$,3.083116338e-05,-1.217593188e-10,3.082737707e-05,-2.23771117e-11,6.768783371e-10,3.082866078e-05,kappa,CsPbBr$_{3}$,0.9894370489234224
74,0.7388000000000001,300.0,0.3911370652,-3.629182397e-06,0.3910824633,2.795582621e-06,1.142808298e-05,0.3911015404,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.00117438086,-3.464235025e-09,5.478884744e-09,-3.464741335e-09,-0.001174391857,4.955945583e-09,5.479389848e-09,4.955803655e-09,-0.001174387549,seebeck,CsPbBr$_{3}$,0.0001640862713,-5.213303089e-10,0.0001640665162,-2.921507583e-10,3.43886986e-09,0.0001640731656,kappa,CsPbBr$_{3}$,0.9862701981491692
75,0.7888,300.0,2.705687691,-2.510472251e-05,2.70530999,1.933407179e-05,7.904966232e-05,2.705441957,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.001007717472,-3.464396905e-09,5.478801381e-09,-3.464903228e-09,-0.001007728469,4.955849782e-09,5.479306476e-09,4.955707855e-09,-0.00100772416,seebeck,CsPbBr$_{3}$,0.000839867621,-1.804266125e-09,0.0008397692014,-2.649643342e-09,1.650295938e-08,0.0008398019659,kappa,CsPbBr$_{3}$,0.9814443048009996
76,0.8387999999999998,300.0,18.71315549,-0.0001736242994,18.71054357,0.0001335108074,0.0005465335259,18.71145631,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0008410734595,-3.465516306e-09,5.478225031e-09,-3.46602272e-09,-0.0008410844553,4.955185804e-09,5.47873006e-09,4.955043881e-09,-0.000841080145,seebeck,CsPbBr$_{3}$,0.004079120964,-2.901564899e-09,0.004078661209,-2.047196711e-08,7.284256836e-08,0.004078811508,kappa,CsPbBr$_{3}$,0.9735753160385576
77,0.8888,300.0,129.2613199,-0.001199036575,129.2432945,0.0009123046694,0.003766030157,129.2496008,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0006745632832,-3.473264498e-09,5.474243715e-09,-3.473771538e-09,-0.0006745742731,4.950600237e-09,5.474748293e-09,4.950458348e-09,-0.0006745699513,seebeck,CsPbBr$_{3}$,0.01839033254,2.640658732e-08,0.01838838273,-1.416096587e-07,2.80310846e-07,0.01838899886,kappa,CsPbBr$_{3}$,0.9595014952764633
78,0.9387999999999999,300.0,885.212742,-0.008197363073,885.0900651,0.005783778662,0.0253634219,885.1333191,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0005089687346,-3.527043623e-09,5.446962464e-09,-3.527555032e-09,-0.0005089796844,4.919235393e-09,5.44746395e-09,4.919093708e-09,-0.0005089752836,seebeck,CsPbBr$_{3}$,0.07390494034,3.716987075e-07,0.07389792943,-8.831455534e-07,8.139959966e-07,0.07389997446,kappa,CsPbBr$_{3}$,0.9308456004934829
79,0.9888000000000001,300.0,5738.119403,-0.05203523592,5737.354867,0.01834181845,0.1469977552,5737.63713,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0003492642328,-3.897318997e-09,5.267121386e-09,-3.897861119e-09,-0.0003492749397,4.715491536e-09,5.267602694e-09,4.71535018e-09,-0.0003492700243,seebeck,CsPbBr$_{3}$,0.2435305587,3.031077346e-06,0.2435126972,-4.700996313e-06,8.354322412e-07,0.2435163431,kappa,CsPbBr$_{3}$,0.862274606835988
80,1.0388,300.0,29048.75074,-0.08138564142,29045.4929,-0.3698272218,0.3616159022,29046.83115,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0002171191795,-5.420106498e-09,4.044633375e-09,-5.420781847e-09,-0.0002171293061,3.56791019e-09,4.044994038e-09,3.567756453e-09,-0.0002171219976,seebeck,CsPbBr$_{3}$,0.5872355158,1.605618385e-05,0.5872153635,-1.399839314e-05,-2.647550155e-06,0.5872048649,kappa,CsPbBr$_{3}$,0.6995725807373044
81,1.0887999999999998,300.0,92854.04943,3.457545421,92848.1436,-3.694296131,-0.5563529545,92848.79705,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-0.0001348645904,5.740324741e-10,-3.345987475e-09,5.736994259e-10,-0.0001348741205,-1.350651605e-10,-3.346133014e-09,-1.352162475e-10,-0.0001348657297,seebeck,CsPbBr$_{3}$,1.084295885,-6.946752757e-06,1.084292777,1.685693173e-05,6.812865672e-06,1.084244918,kappa,CsPbBr$_{3}$,0.46727244226179165
82,1.1388,300.0,195798.0265,1.119904447,195796.813,0.7339511466,0.4944364461,195787.8818,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-9.108939949e-05,3.412128243e-09,-2.929334244e-09,3.412146588e-09,-9.109102498e-05,-2.410915983e-10,-2.929491889e-09,-2.411252533e-10,-9.108829685e-05,seebeck,CsPbBr$_{3}$,1.85896516,2.155001744e-05,1.85890755,-1.923864865e-05,-4.234022831e-06,1.858887826,kappa,CsPbBr$_{3}$,0.2621766393953124
83,1.1887999999999999,300.0,343550.176,0.02538214973,343544.124,0.9076769841,0.7018480235,343528.7067,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-7.112998601e-05,-1.065933981e-09,7.102453019e-10,-1.065956079e-09,-7.112945699e-05,-7.224684901e-10,7.102762442e-10,-7.225111649e-10,-7.113587874e-05,seebeck,CsPbBr$_{3}$,2.84358406,4.414503814e-05,2.843583883,1.27885992e-06,6.088662707e-07,2.843672767,kappa,CsPbBr$_{3}$,0.1833795089978944
84,1.2388000000000001,300.0,516058.2838,3.217605218,516053.6438,1.009461878,2.779684783,516059.2155,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-5.263282462e-05,-1.470095105e-09,-3.420578181e-10,-1.470124117e-09,-5.263634697e-05,2.211243712e-09,-3.420562186e-10,2.211182488e-09,-5.264341904e-05,seebeck,CsPbBr$_{3}$,4.237668698,9.926657712e-05,4.237710501,-1.944117405e-06,-8.275878818e-05,4.237827784,kappa,CsPbBr$_{3}$,0.10120602401029218
85,1.2888,300.0,731635.5576,19.96777389,731644.9852,0.02247468488,-15.04195881,731675.6646,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-5.318545995e-05,-2.986873458e-09,1.235351073e-09,-2.986822537e-09,-5.318593627e-05,1.211483673e-09,1.235254973e-09,1.211484928e-09,-5.318682392e-05,seebeck,CsPbBr$_{3}$,6.019373227,6.979008632e-05,6.019347537,-2.561061421e-05,3.561865148e-05,6.019590966,kappa,CsPbBr$_{3}$,0.10314558071583914
86,1.3387999999999998,300.0,1032217.446,26.77444519,1032222.16,-5.245876321,-9.082204507,1032266.389,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-4.092473999e-05,5.348979061e-09,-4.053519539e-10,5.34901321e-09,-4.092303388e-05,-3.520061056e-09,-4.053737859e-10,-3.519873036e-09,-4.092536745e-05,seebeck,CsPbBr$_{3}$,7.611616937,-6.972192651e-05,7.611670497,2.990950449e-06,1.73381584e-05,7.612432723,kappa,CsPbBr$_{3}$,0.06813768648254082
87,1.3888,300.0,1309254.344,-6.359166677,1309254.59,-5.452344926,5.91993605,1309311.236,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-3.358746699e-05,9.423727429e-10,-1.256043535e-10,9.423887412e-10,-3.359148437e-05,9.377376438e-10,-1.255625185e-10,9.376707039e-10,-3.359831942e-05,seebeck,CsPbBr$_{3}$,10.03969788,7.989742743e-05,10.03995351,1.471922617e-05,-5.111073306e-05,10.04255383,kappa,CsPbBr$_{3}$,0.044134594374584155
88,1.4387999999999999,300.0,1655069.145,-12.95812135,1655140.554,2.209984204,3.300602072,1655408.747,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-3.271727648e-05,-1.921340304e-10,-2.820160497e-10,-1.921750233e-10,-3.271104406e-05,-7.870670711e-10,-2.820103243e-10,-7.87037149e-10,-3.276122628e-05,seebeck,CsPbBr$_{3}$,12.11601064,2.342468908e-05,12.11497147,-4.714224053e-05,4.357763734e-05,12.12173682,kappa,CsPbBr$_{3}$,0.04386640450857589
89,1.4888000000000001,300.0,2008778.164,-5.144080091,2008676.752,-0.9354052286,9.894635622,2010064.692,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-1.944302919e-05,-4.323075588e-10,-7.084164713e-11,-4.323516872e-10,-1.943427841e-05,5.179474304e-10,-7.078231847e-11,5.174072329e-10,-1.94713603e-05,seebeck,CsPbBr$_{3}$,13.81617269,-7.723645948e-05,13.81585683,3.281265924e-05,-2.359618767e-05,13.81764432,kappa,CsPbBr$_{3}$,0.016488962754554568
90,1.5388,300.0,2208304.942,-5.962127881,2208091.285,4.778122183,4.156529753,2209324.676,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-1.652508512e-05,4.65807873e-10,1.585903745e-10,4.658501689e-10,-1.652397555e-05,2.396289372e-10,1.586388636e-10,2.395988199e-10,-1.646811438e-05,seebeck,CsPbBr$_{3}$,16.78090418,-7.837433074e-05,16.78088524,-3.97628552e-05,-3.933754665e-05,16.78471232,kappa,CsPbBr$_{3}$,0.010780833825404176
91,1.5887999999999998,300.0,2538489.205,-19.40622994,2538336.175,-3.598251237,-5.112836895,2538793.154,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-1.922620063e-05,-7.112566242e-10,-2.234058626e-10,-7.111779733e-10,-1.92423068e-05,8.150234238e-10,-2.234192919e-10,8.14798785e-10,-1.920326014e-05,seebeck,CsPbBr$_{3}$,18.12988487,0.0001581396855,18.1308617,9.038242617e-05,-0.000137258466,18.13488774,kappa,CsPbBr$_{3}$,0.01552703276100885
92,1.6388,300.0,2805141.961,16.06550119,2805389.544,7.872810594,-27.47672479,2805231.389,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-8.843179134e-06,-1.018149349e-09,-2.465375479e-10,-1.018089653e-09,-8.848776315e-06,1.535585159e-09,-2.465159694e-10,1.535566364e-09,-8.837871131e-06,seebeck,CsPbBr$_{3}$,19.61968091,-6.468553998e-05,19.6183482,7.369899387e-06,-0.000252695477,19.62261279,kappa,CsPbBr$_{3}$,0.0033542930669862884
93,1.6887999999999999,300.0,2939260.034,24.38478026,2939416.361,10.22056649,-66.20266991,2939384.043,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-8.701583287e-06,3.514361072e-10,6.819823831e-11,3.514754996e-10,-8.694856137e-06,2.125760416e-10,6.820098976e-11,2.127554757e-10,-8.702748337e-06,seebeck,CsPbBr$_{3}$,21.61827837,-6.482183011e-05,21.61827792,1.855420492e-05,-6.9209052e-05,21.61951181,kappa,CsPbBr$_{3}$,0.003088408379846794
94,1.7388000000000001,300.0,3112430.132,-7.542378075,3112383.584,4.522115911,-31.56490567,3112568.68,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-6.814961002e-06,1.220154078e-09,1.298120156e-10,1.220147176e-09,-6.804901226e-06,-1.437729205e-09,1.298215086e-10,-1.437539684e-09,-6.815364584e-06,seebeck,CsPbBr$_{3}$,22.68844222,0.0001980472842,22.68864773,7.812077975e-05,-0.0005587953608,22.68967775,kappa,CsPbBr$_{3}$,0.001911361955494547
95,1.7888,300.0,3269668.642,-1.111700054,3269453.621,8.716775962,-18.71597657,3269841.942,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-8.046775328e-06,-1.801802292e-09,-1.450845188e-10,-1.801911587e-09,-8.051684837e-06,3.137726911e-09,-1.450836997e-10,3.137321347e-09,-8.045083405e-06,seebeck,CsPbBr$_{3}$,23.87366877,0.0002758064203,23.87525965,1.740859015e-05,-0.001482601914,23.87471425,kappa,CsPbBr$_{3}$,0.002660416203000969
96,1.8387999999999998,300.0,3445550.701,47.68455105,3445654.206,3.976219476,-201.4748451,3445717.783,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-4.9522435e-06,-1.351684303e-09,3.006976247e-10,-1.35172198e-09,-4.959996496e-06,9.904005978e-09,3.007305402e-10,9.903909016e-09,-4.961365635e-06,seebeck,CsPbBr$_{3}$,24.31509858,0.000193324381,24.31449899,5.799331652e-05,-0.001636322121,24.31762598,kappa,CsPbBr$_{3}$,0.0010425762951736298
97,1.8888,300.0,3474320.382,72.21818562,3474516.466,0.4676218949,-455.4476938,3474746.991,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,6.318654032e-07,3.812076339e-11,-1.520583068e-10,3.81683672e-11,6.352166724e-07,2.015206232e-10,-1.52030154e-10,2.016582358e-10,6.34040635e-07,seebeck,CsPbBr$_{3}$,25.43843438,0.0001672717362,25.4375275,0.0001297023578,-0.0001089794421,25.43852802,kappa,CsPbBr$_{3}$,1.6358741648012445e-05
98,1.9387999999999999,300.0,3494787.324,48.33709033,3494763.678,11.65849759,-209.7212371,3494949.5,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-6.865828339e-06,1.196199313e-09,-1.188268576e-09,1.196207692e-09,-6.85839816e-06,-9.346357489e-09,-1.188239456e-09,-9.346001147e-09,-6.856395595e-06,seebeck,CsPbBr$_{3}$,26.93867597,0.0003059874796,26.93891033,0.0002705305337,-0.002001790062,26.94060337,kappa,CsPbBr$_{3}$,0.001834643311279351
99,1.9888000000000001,300.0,3746912.554,16.28571343,3746671.309,50.12101406,-62.95970457,3746968.293,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-7.430533251e-06,4.041855336e-10,-5.977125588e-10,4.041861607e-10,-7.432732854e-06,-4.330457643e-10,-5.977365059e-10,-4.330089882e-10,-7.433355215e-06,seebeck,CsPbBr$_{3}$,26.49052823,0.0004939600771,26.49325809,0.0001704804431,-0.002441981111,26.492798,kappa,CsPbBr$_{3}$,0.0023428482407180117
100,2.0388,300.0,3860713.445,45.43922261,3860936.42,62.28794186,-182.2668395,3860881.996,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,1.879346899e-06,-1.326573756e-09,-1.996058262e-10,-1.326664868e-09,1.855351119e-06,7.693545334e-09,-1.996534764e-10,7.69278665e-09,1.874122816e-06,seebeck,CsPbBr$_{3}$,26.37999066,0.0002463817949,26.38144648,0.0001757356461,-0.0023271344,26.38256056,kappa,CsPbBr$_{3}$,0.00015507010776297754
101,2.0888,300.0,3654653.125,67.62538831,3655361.852,48.47221592,-483.8689752,3655184.743,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,3.18214726e-06,7.330118209e-10,2.213749671e-09,7.334030378e-10,3.191465347e-06,5.121070267e-09,2.21349578e-09,5.123818501e-09,3.172815373e-06,seebeck,CsPbBr$_{3}$,28.83625941,-3.163680212e-05,28.8339058,-7.095716518e-05,-0.0004974961885,28.83658884,kappa,CsPbBr$_{3}$,0.0003850073682414179
102,2.1388,300.0,3774074.492,8.410571822,3774062.156,-33.80407929,-318.2546692,3774456.073,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-1.091200983e-05,1.837828808e-09,8.343196241e-10,1.838050284e-09,-1.0890003e-05,-1.072833965e-08,8.342410019e-10,-1.072652626e-08,-1.08980135e-05,seebeck,CsPbBr$_{3}$,29.12581436,0.0002109392172,29.12780785,0.0003764729778,-0.001636995544,29.12707864,kappa,CsPbBr$_{3}$,0.004628743792494092
103,2.1888000000000005,300.0,4163276.03,-18.38918812,4163086.728,-12.10691231,-83.76490595,4163290.812,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-5.625603958e-06,5.685530628e-10,-8.671306906e-10,5.68607764e-10,-5.63333905e-06,-4.170206046e-09,-8.671161586e-10,-4.170279121e-09,-5.619274269e-06,seebeck,CsPbBr$_{3}$,27.03989229,6.005360856e-06,27.04053376,-1.202539037e-05,-0.00189397837,27.04233101,kappa,CsPbBr$_{3}$,0.0014618062442971348
104,2.2388000000000003,300.0,3995797.854,-38.21244789,3995641.761,1.368827552,-50.25999965,3995802.924,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,1.170072711e-05,-1.611689269e-11,-1.346067327e-10,-1.615121425e-11,1.17040845e-05,3.2033266e-10,-1.346120026e-10,3.204430922e-10,1.169438045e-05,seebeck,CsPbBr$_{3}$,28.50329185,0.0001409240454,28.50412693,4.413688428e-05,-0.001107539914,28.50538048,kappa,CsPbBr$_{3}$,0.005757785022424109
105,2.2888,300.0,3675718.188,1.97378093,3675677.406,27.53453111,-105.0249682,3675989.419,CsPbBr3,elcond,CsPbBr3,CsPbBr$_{3}$,-2.278921612e-06,-1.269073609e-09,-1.032095012e-09,-1.269109434e-09,-2.295693906e-06,2.236752697e-09,-1.032073521e-09,2.236167378e-09,-2.281538836e-06,seebeck,CsPbBr$_{3}$,31.51059355,-8.553422157e-05,31.51412854,-9.058551493e-05,-0.0005307310744,31.51089507,kappa,CsPbBr$_{3}$,0.00018174633094441496
