,Mu(eV),Temp(K),Seebeck_xx,Seebeck_xy,Seebeck_xz,Seebeck_yx,Seebeck_yy,Seebeck_yz,Seebeck_zx,Seebeck_zy,Seebeck_zz,Material,Parameter,Label
908,-2.9,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
909,-2.85,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
910,-2.8,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
911,-2.75,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
912,-2.7,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
913,-2.65,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
914,-2.6,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
915,-2.55,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
916,-2.5,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
917,-2.45,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
918,-2.4,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
919,-2.35,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
920,-2.3,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
921,-2.25,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
922,-2.2,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
923,-2.15,400.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,CsPbBrI2,seebeck,400K
924,-2.1,400.0,-0.003080681047,-1.241957717e-06,1.652038472e-05,-1.643641889e-06,-0.003081628165,-1.183397873e-05,1.097938246e-07,-1.01687678e-07,-0.00309160365,CsPbBrI2,seebeck,400K
925,-2.05,400.0,-0.003031797217,-2.283066307e-07,1.273005383e-05,-2.775498412e-07,-0.003035198642,-7.628229019e-06,2.991472502e-07,-1.748353956e-07,-0.003028426607,CsPbBrI2,seebeck,400K
926,-2.0,400.0,-0.002946300103,-8.590707303e-07,1.669066157e-05,-1.017278995e-06,-0.002950952816,-1.130305914e-05,2.609244358e-07,-1.648335698e-07,-0.00296031018,CsPbBrI2,seebeck,400K
927,-1.95,400.0,-0.00283201077,-7.214058042e-07,1.933979619e-05,-8.747372863e-07,-0.002837147498,-1.355557318e-05,2.834286328e-07,-1.862887979e-07,-0.002853524215,CsPbBrI2,seebeck,400K
928,-1.9,400.0,-0.002710112146,-6.149511202e-07,2.073787588e-05,-7.638906202e-07,-0.002715482469,-1.4890314e-05,2.704333769e-07,-1.826699788e-07,-0.002742347584,CsPbBrI2,seebeck,400K
929,-1.85,400.0,-0.002585600511,-6.038499818e-07,2.098777187e-05,-7.531792174e-07,-0.002591023632,-1.517317237e-05,2.725636671e-07,-1.858610976e-07,-0.002618604498,CsPbBrI2,seebeck,400K
930,-1.8,400.0,-0.002460855679,-6.04400518e-07,2.132843209e-05,-7.539358338e-07,-0.002466287873,-1.5432054e-05,2.714666464e-07,-1.850434666e-07,-0.002496210479,CsPbBrI2,seebeck,400K
931,-1.75,400.0,-0.002335887895,-6.012540723e-07,2.134980282e-05,-7.506660803e-07,-0.00234132486,-1.546073334e-05,2.71754079e-07,-1.854653288e-07,-0.002371274332,CsPbBrI2,seebeck,400K
932,-1.7,400.0,-0.002210897892,-6.015210671e-07,2.137351635e-05,-7.509610085e-07,-0.002216335128,-1.54796921e-05,2.717021153e-07,-1.854393569e-07,-0.002246450156,CsPbBrI2,seebeck,400K
933,-1.65,400.0,-0.002085902172,-6.013802935e-07,2.137796908e-05,-7.508140324e-07,-0.002091339729,-1.548259695e-05,2.717125188e-07,-1.854386719e-07,-0.002121478817,CsPbBrI2,seebeck,400K
934,-1.6,400.0,-0.001960902308,-6.01353351e-07,2.137819362e-05,-7.507855433e-07,-0.001966339881,-1.548284719e-05,2.717152927e-07,-1.854419706e-07,-0.001996479374,CsPbBrI2,seebeck,400K
935,-1.55,400.0,-0.00183590272,-6.013697148e-07,2.137888137e-05,-7.508027994e-07,-0.00184134028,-1.548333794e-05,2.717140809e-07,-1.854403907e-07,-0.001871484669,CsPbBrI2,seebeck,400K
936,-1.5,400.0,-0.001710902955,-6.013435274e-07,2.137895406e-05,-7.507742126e-07,-0.001716340497,-1.548338014e-05,2.71714882e-07,-1.854407256e-07,-0.001746485094,CsPbBrI2,seebeck,400K
937,-1.45,400.0,-0.001585903255,-6.013342054e-07,2.137896861e-05,-7.507649666e-07,-0.00159134084,-1.548336738e-05,2.717158441e-07,-1.85441109e-07,-0.001621485132,CsPbBrI2,seebeck,400K
938,-1.4,400.0,-0.001460903499,-6.013273792e-07,2.137897766e-05,-7.507582387e-07,-0.001466341116,-1.548336765e-05,2.717164527e-07,-1.854414985e-07,-0.00149648521,CsPbBrI2,seebeck,400K
939,-1.35,400.0,-0.001335903632,-6.013238146e-07,2.137896498e-05,-7.507547124e-07,-0.001341341264,-1.54833594e-05,2.717165196e-07,-1.854415971e-07,-0.001371485251,CsPbBrI2,seebeck,400K
940,-1.3,400.0,-0.001210903788,-6.013223021e-07,2.137891381e-05,-7.507529925e-07,-0.001216341415,-1.548333111e-05,2.717158853e-07,-1.854412894e-07,-0.001246485385,CsPbBrI2,seebeck,400K
941,-1.25,400.0,-0.001085904297,-6.013201728e-07,2.137869502e-05,-7.507502123e-07,-0.001091341898,-1.548321193e-05,2.717127759e-07,-1.854397068e-07,-0.001121485952,CsPbBrI2,seebeck,400K
942,-1.2,400.0,-0.0009609064234,-6.013131222e-07,2.137776184e-05,-7.507403439e-07,-0.0009663439007,-1.548270349e-05,2.716993971e-07,-1.854328511e-07,-0.0009964883673,CsPbBrI2,seebeck,400K
943,-1.15,400.0,-0.0008359154761,-6.012835252e-07,2.137378246e-05,-7.506987537e-07,-0.0008413524276,-1.548053537e-05,2.716423091e-07,-1.854035893e-07,-0.0008714986669,CsPbBrI2,seebeck,400K
944,-1.1,400.0,-0.0007109540574,-6.011577241e-07,2.135682877e-05,-7.505218481e-07,-0.000716388768,-1.547129761e-05,2.713990849e-07,-1.852789039e-07,-0.0007465425744,CsPbBrI2,seebeck,400K
945,-1.05,400.0,-0.0005861181081,-6.006270862e-07,2.128488183e-05,-7.49774153e-07,-0.0005915432936,-1.543208125e-05,2.703669748e-07,-1.847495729e-07,-0.000621729401,CsPbBrI2,seebeck,400K
946,-1.0,400.0,-0.0004618086421,-5.98464589e-07,2.098454517e-05,-7.467021335e-07,-0.0004671938049,-1.526812671e-05,2.66059817e-07,-1.825364082e-07,-0.0004975180345,CsPbBrI2,seebeck,400K
947,-0.95,400.0,-0.0003395994929,-5.906004039e-07,1.981120025e-05,-7.352166387e-07,-0.0003448241229,-1.462326659e-05,2.492560618e-07,-1.738313309e-07,-0.0003757401702,CsPbBrI2,seebeck,400K
948,-0.9,400.0,-0.0002244156092,-5.627084524e-07,1.616477292e-05,-6.948327773e-07,-0.000229094532,-1.255682174e-05,1.973957572e-07,-1.460187774e-07,-0.0002624338989,CsPbBrI2,seebeck,400K
949,-0.85,400.0,-0.0001246272588,-3.725273046e-07,9.608783865e-06,-4.721085372e-07,-0.0001281187026,-8.391474937e-06,1.070418392e-07,-9.14952602e-08,-0.0001688028753,CsPbBrI2,seebeck,400K
950,-0.8,400.0,-4.503710192e-05,3.537597089e-07,4.015235965e-06,3.019517908e-07,-4.725673815e-05,-3.910000385e-06,3.703681131e-08,-3.848145928e-08,-0.0001020528274,CsPbBrI2,seebeck,400K
951,-0.75,400.0,1.122929925e-05,1.51919186e-06,7.808082413e-07,1.510911597e-06,1.011172156e-05,-6.378744821e-07,4.039890275e-09,-7.423731686e-09,-6.354592351e-05,CsPbBrI2,seebeck,400K
952,-0.7,400.0,4.040910973e-05,2.087707325e-06,-4.423975341e-07,2.092501177e-06,3.956328299e-05,7.253914609e-07,-5.255524273e-09,2.86035496e-09,-3.45506849e-05,CsPbBrI2,seebeck,400K
953,-0.65,400.0,4.361377154e-05,1.826694389e-06,-7.400434953e-07,1.832466836e-06,4.360118117e-05,9.722360818e-07,-7.340931911e-09,4.347805009e-09,-3.210180769e-05,CsPbBrI2,seebeck,400K
954,-0.6,400.0,3.078266114e-05,9.087454204e-07,6.502241863e-07,9.155756518e-07,3.054952834e-05,7.672054945e-07,-1.383201523e-09,2.974097945e-09,-1.429473096e-05,CsPbBrI2,seebeck,400K
955,-0.55,400.0,2.475492898e-05,5.845428203e-07,2.818735232e-07,5.855786966e-07,2.473015344e-05,2.02992062e-06,-1.213225061e-09,5.567834883e-09,-9.105050944e-06,CsPbBrI2,seebeck,400K
956,-0.5,400.0,-2.310864994e-05,-1.159988736e-06,7.28923098e-07,-1.175740718e-06,-2.207591782e-05,2.55234504e-06,8.77161931e-10,4.722491717e-09,-2.747498855e-05,CsPbBrI2,seebeck,400K
957,-0.45,400.0,-7.583697784e-05,1.712260235e-06,3.577465926e-06,1.739637747e-06,-7.675269392e-05,4.495086301e-06,1.065176651e-08,1.073581277e-09,1.182256425e-05,CsPbBrI2,seebeck,400K
958,-0.4,400.0,-0.0002098586711,1.021551652e-07,5.705363013e-06,1.857727188e-07,-0.0002154576367,8.084344459e-06,1.7000213e-08,-7.169967926e-09,-1.120953462e-05,CsPbBrI2,seebeck,400K
959,-0.35,400.0,-0.0002611983935,-5.825682923e-08,5.918322476e-06,8.634797299e-08,-0.0002712832673,5.695245691e-06,1.345133329e-08,-3.278809897e-08,-2.373124208e-05,CsPbBrI2,seebeck,400K
960,-0.3,400.0,-0.0002233556984,-1.249330139e-06,5.006792659e-06,-1.127517342e-06,-0.0002291896772,4.438796059e-06,-1.337198946e-08,-5.714589472e-08,2.498592029e-05,CsPbBrI2,seebeck,400K
961,-0.25,400.0,-0.0001692639306,-9.267554794e-07,1.522310349e-06,-8.813581126e-07,-0.0001699963732,1.647036816e-06,-1.006980566e-07,-9.942542214e-08,-8.294441928e-07,CsPbBrI2,seebeck,400K
962,-0.2,400.0,-0.0001190671616,-1.230780668e-07,-5.971226059e-07,-1.199887351e-07,-0.000118913043,2.73591652e-07,-1.472319084e-07,-9.110259186e-08,-2.305332832e-05,CsPbBrI2,seebeck,400K
963,-0.15,400.0,-8.293953392e-05,2.663074043e-07,-2.048314069e-08,2.452832068e-07,-8.167464339e-05,5.840250331e-07,-5.347748024e-08,-5.530611919e-08,1.818302926e-05,CsPbBrI2,seebeck,400K
964,-0.1,400.0,-5.993209364e-05,1.730190505e-07,6.313980925e-07,1.487872945e-07,-5.786751761e-05,3.774936101e-07,8.367976739e-08,-5.761830176e-08,1.296934196e-05,CsPbBrI2,seebeck,400K
965,-0.05,400.0,-4.65358939e-05,-3.483435124e-07,4.121780052e-08,-3.571928416e-07,-4.482682794e-05,-5.672815215e-08,-2.85510401e-08,-6.431707771e-08,-2.569419057e-05,CsPbBrI2,seebeck,400K
966,0.0,400.0,-3.857649641e-05,-8.581598966e-07,-3.873179806e-07,-8.538896958e-07,-3.763979061e-05,-1.929374862e-07,-1.743004966e-07,-1.287464819e-07,-7.297312893e-06,CsPbBrI2,seebeck,400K
967,0.05,400.0,-3.167340637e-05,-1.008560977e-06,-3.760584042e-07,-9.970302198e-07,-3.152866802e-05,-2.59719809e-07,-1.890023666e-07,-1.980657545e-07,2.08987316e-05,CsPbBrI2,seebeck,400K
968,0.1,400.0,-2.570449239e-05,-7.434743607e-07,-1.587538203e-07,-7.346691046e-07,-2.586001717e-05,-2.040321889e-07,-8.300733843e-08,-1.403767895e-07,1.211944589e-06,CsPbBrI2,seebeck,400K
969,0.15,400.0,-1.959516046e-05,-3.044507106e-07,-4.30211041e-08,-2.959537663e-07,-1.883848727e-05,-1.081437394e-07,-2.489327429e-08,-6.24672787e-08,-1.901479992e-05,CsPbBrI2,seebeck,400K
970,0.2,400.0,-1.47279316e-05,6.293731934e-08,-9.625979637e-08,6.364335586e-08,-1.454300893e-05,-5.256204581e-08,-4.578836166e-08,-3.501701889e-08,2.438845803e-06,CsPbBrI2,seebeck,400K
971,0.25,400.0,-1.066239962e-05,2.512818018e-07,-8.30236687e-08,2.55403726e-07,-9.6903232e-06,-2.820420763e-08,-3.041660136e-08,-2.300623119e-08,1.727810194e-05,CsPbBrI2,seebeck,400K
972,0.3,400.0,-7.385477104e-06,2.853583289e-07,3.593999176e-08,2.843902196e-07,-7.469909801e-06,-1.043016571e-08,3.058727132e-08,-8.408554255e-09,-4.256920118e-06,CsPbBrI2,seebeck,400K
973,0.35,400.0,-5.568629954e-06,2.625653984e-07,7.07624517e-08,2.626856469e-07,-5.188370898e-06,-1.670706865e-08,4.428447657e-08,-1.166316225e-08,-1.305152327e-05,CsPbBrI2,seebeck,400K
974,0.4,400.0,-2.281198519e-06,1.928639053e-07,9.255476674e-08,1.924326455e-07,-2.462247369e-06,2.525194356e-09,6.803781147e-08,2.129574277e-09,5.87653123e-06,CsPbBrI2,seebeck,400K
975,0.45,400.0,-2.010129682e-06,1.203359406e-07,8.767210699e-08,1.199066699e-07,-1.949199174e-06,4.445649134e-08,6.923059252e-08,3.318121753e-08,9.465922159e-06,CsPbBrI2,seebeck,400K
976,0.5,400.0,9.280481418e-07,5.49958308e-08,1.097388905e-07,5.508758266e-08,1.249488269e-06,3.247023912e-08,8.773326251e-08,2.711562241e-08,-4.162083705e-06,CsPbBrI2,seebeck,400K
977,0.55,400.0,2.73438603e-06,4.273845894e-10,5.792444713e-08,4.346784617e-10,2.704746496e-06,7.989933572e-09,4.664583691e-08,8.156207989e-09,-4.054895571e-06,CsPbBrI2,seebeck,400K
978,0.6,400.0,5.724293129e-06,-4.340245048e-08,3.044207298e-08,-4.328354001e-08,5.929650672e-06,3.068806686e-08,1.947381327e-08,2.128501639e-08,9.02434916e-06,CsPbBrI2,seebeck,400K
979,0.65,400.0,9.336623677e-06,-6.870169886e-08,-2.079463425e-08,-6.833286e-08,1.012722618e-05,3.06065896e-08,-1.371452153e-08,2.447956088e-08,7.182952714e-06,CsPbBrI2,seebeck,400K
980,0.7,400.0,1.547900684e-05,-3.088187961e-08,-7.689257122e-08,-3.098521454e-08,1.553142946e-05,-3.386477202e-08,-4.886523846e-08,-1.778634997e-08,4.307746284e-06,CsPbBrI2,seebeck,400K
981,0.75,400.0,2.561418024e-05,3.537873049e-08,-7.372733792e-08,3.653654768e-08,2.647424595e-05,-4.711794651e-08,-4.321353191e-08,-2.494981983e-08,8.261388391e-06,CsPbBrI2,seebeck,400K
982,0.8,400.0,3.791714258e-05,1.057813078e-07,-6.424435314e-08,1.072307523e-07,3.841770764e-05,1.37709319e-08,-3.698521898e-08,1.268585094e-08,2.171450794e-05,CsPbBrI2,seebeck,400K
983,0.85,400.0,5.450794815e-05,1.335016143e-07,-1.64567274e-07,1.352409134e-07,5.479414339e-05,5.816915643e-08,-9.394257547e-08,4.524366939e-08,2.536723745e-05,CsPbBrI2,seebeck,400K
984,0.9,400.0,6.023697395e-05,5.042823086e-08,-4.02397835e-07,5.114897117e-08,5.962602838e-05,-3.567046875e-08,-2.139274398e-07,1.428606552e-08,9.343906074e-06,CsPbBrI2,seebeck,400K
985,0.95,400.0,4.142388935e-05,-8.495513593e-08,-5.389635655e-07,-8.61423146e-08,4.119031528e-05,-1.812330557e-07,-2.069899459e-07,-5.87522188e-08,3.060298711e-05,CsPbBrI2,seebeck,400K
986,1.0,400.0,1.230234713e-05,-6.18611803e-08,-3.648510402e-07,-6.299622323e-08,1.149303277e-05,-1.714302363e-07,-6.155904423e-08,-6.167796913e-08,3.972857427e-05,CsPbBrI2,seebeck,400K
987,1.05,400.0,-9.687953927e-06,1.228303915e-07,1.283557319e-08,1.230397053e-07,-1.016321837e-05,-1.437980454e-08,1.277308958e-07,6.457172682e-09,2.898944727e-05,CsPbBrI2,seebeck,400K
988,1.1,400.0,-1.189771448e-05,1.377134364e-07,1.050456535e-07,1.385612781e-07,-1.24809418e-05,8.102190013e-08,2.336373698e-07,5.711024271e-08,4.932549246e-05,CsPbBrI2,seebeck,400K
989,1.15,400.0,-1.07351307e-05,-4.880063548e-08,1.648488923e-07,-4.851343322e-08,-1.072507585e-05,6.43941e-08,2.991448774e-07,3.978895865e-08,5.40692125e-05,CsPbBrI2,seebeck,400K
990,1.2,400.0,-6.94730317e-06,-1.259047436e-07,2.248854202e-07,-1.259911505e-07,-6.650026708e-06,-4.029225159e-08,2.834282333e-07,-5.627337676e-08,1.921067412e-05,CsPbBrI2,seebeck,400K
991,1.25,400.0,-4.867302233e-06,-8.241854511e-08,1.463134803e-07,-8.256142505e-08,-4.524559448e-06,-1.621421553e-07,1.73508917e-07,-1.911309267e-07,3.766787968e-08,CsPbBrI2,seebeck,400K
992,1.3,400.0,-4.260882794e-06,-7.355780769e-08,2.215780069e-08,-7.366637484e-08,-4.074967257e-06,-1.8220461e-07,3.797628167e-08,-2.414839134e-07,-2.489032546e-05,CsPbBrI2,seebeck,400K
993,1.35,400.0,-7.952750444e-06,-5.654078219e-08,-4.07394714e-08,-5.675506736e-08,-8.107082928e-06,-6.764960314e-08,-2.962096954e-08,-1.483630467e-07,-4.303595507e-05,CsPbBrI2,seebeck,400K
994,1.4,400.0,-7.188231766e-06,2.141695701e-08,5.548015452e-08,2.091974728e-08,-7.59137783e-06,6.770565928e-08,4.897065879e-08,-2.285081114e-08,-3.946034382e-05,CsPbBrI2,seebeck,400K
995,1.45,400.0,-2.846464329e-06,1.025256192e-07,9.309618219e-08,1.020153637e-07,-3.091639624e-06,1.816188907e-07,7.72860092e-08,8.439092987e-08,-2.472812144e-05,CsPbBrI2,seebeck,400K
996,1.5,400.0,7.399844963e-06,1.483600431e-07,1.999348188e-08,1.479764225e-07,7.483098498e-06,2.314491558e-07,2.054981105e-08,1.359697063e-07,-1.974509692e-06,CsPbBrI2,seebeck,400K
997,1.55,400.0,2.085602904e-05,1.49927827e-07,-2.66475064e-08,1.495578132e-07,2.107555837e-05,2.552088225e-07,-1.737153549e-08,1.584104908e-07,2.17165679e-05,CsPbBrI2,seebeck,400K
998,1.6,400.0,3.251831742e-05,1.187947806e-07,2.197624401e-08,1.185764632e-07,3.265621373e-05,2.228347173e-07,4.461369015e-09,1.324841234e-07,4.563225934e-05,CsPbBrI2,seebeck,400K
999,1.65,400.0,2.38872e-05,-6.986607684e-08,9.861964444e-09,-6.991481703e-08,2.381777369e-05,9.631949696e-08,-3.93721139e-08,1.253217897e-08,7.077402717e-05,CsPbBrI2,seebeck,400K
1000,1.7,400.0,-1.087985847e-05,-3.570323696e-07,-1.915543543e-07,-3.572362096e-07,-1.112777571e-05,2.674107229e-08,-2.489547388e-07,-9.314672042e-08,8.782123385e-05,CsPbBrI2,seebeck,400K
1001,1.75,400.0,-3.384403715e-05,-3.544442495e-07,-1.121209297e-07,-3.542083344e-07,-3.390001141e-05,7.695094705e-08,-8.218609543e-08,1.448716773e-08,6.338437224e-05,CsPbBrI2,seebeck,400K
1002,1.8,400.0,-3.022546685e-05,-2.118569893e-07,7.315380654e-08,-2.103866334e-07,-2.984956916e-05,1.003539144e-07,2.177623704e-07,2.08189384e-07,-8.46143206e-06,CsPbBrI2,seebeck,400K
1003,1.85,400.0,-1.700279924e-05,5.187455045e-08,2.491097781e-08,5.424583949e-08,-1.640009689e-05,-6.845799354e-08,6.872259579e-08,-3.415080724e-08,-5.218058902e-05,CsPbBrI2,seebeck,400K
1004,1.9,400.0,-1.052760905e-05,2.848707346e-07,2.001965514e-08,2.878443414e-07,-1.007185206e-05,-1.42081693e-07,5.063646867e-08,-1.821340842e-07,-5.435425377e-05,CsPbBrI2,seebeck,400K
1005,1.95,400.0,-9.666651923e-06,3.280206589e-07,-2.77487534e-08,3.305404053e-07,-9.579446406e-06,-5.297387804e-08,-2.620930749e-08,-5.38640573e-08,-4.138138965e-05,CsPbBrI2,seebeck,400K
1006,2.0,400.0,-6.727559015e-06,2.192318275e-07,-8.481356226e-08,2.205644374e-07,-6.610621234e-06,-9.801380285e-09,-1.155169423e-07,4.122232398e-09,-2.711814231e-05,CsPbBrI2,seebeck,400K
1007,2.05,400.0,-4.257506096e-06,8.816460011e-08,-1.221310692e-08,8.76699231e-08,-3.63188581e-06,-4.563587346e-08,-2.343073522e-08,-4.65292663e-08,-1.639648482e-05,CsPbBrI2,seebeck,400K
1008,2.1,400.0,-2.860875564e-06,-4.878323016e-08,5.730636001e-08,-5.141419189e-08,-1.897688815e-06,-1.00001879e-07,6.584630535e-08,-1.138496502e-07,-1.13496794e-05,CsPbBrI2,seebeck,400K
1009,2.15,400.0,-7.70877983e-07,-1.486659425e-07,-3.842580784e-08,-1.521849489e-07,-2.343614755e-07,-1.37324912e-07,-4.379226504e-08,-1.58950289e-07,-9.243571763e-06,CsPbBrI2,seebeck,400K
1010,2.2,400.0,2.176002887e-06,-7.654611497e-08,-1.067109167e-07,-7.775284394e-08,1.636427973e-06,-8.61495125e-08,-1.253671853e-07,-1.093317992e-07,-1.235079762e-05,CsPbBrI2,seebeck,400K
1011,2.25,400.0,5.699704067e-06,1.318499744e-08,-3.146235038e-08,1.409588751e-08,4.114737731e-06,-1.170027491e-08,-5.443715585e-08,-3.763252049e-08,-1.278834383e-05,CsPbBrI2,seebeck,400K
1012,2.3,400.0,9.975861931e-06,-6.504269497e-09,9.547489643e-08,-5.429272327e-09,8.123127758e-06,6.452034186e-08,5.731476922e-08,2.44238404e-08,-1.602598932e-05,CsPbBrI2,seebeck,400K
1013,2.35,400.0,1.479508525e-05,-1.143426395e-07,1.468959722e-07,-1.131673e-07,1.354666785e-05,8.841444414e-08,1.00535548e-07,3.938128952e-08,-1.493334905e-05,CsPbBrI2,seebeck,400K
1014,2.4,400.0,1.708019576e-05,-2.194286652e-07,9.221979775e-08,-2.175969599e-07,1.656836971e-05,1.415878154e-07,6.415499064e-08,7.507546585e-08,-1.111417507e-05,CsPbBrI2,seebeck,400K
1015,2.45,400.0,1.572213088e-05,-3.85129946e-08,3.005512616e-08,-3.842230598e-08,1.555909439e-05,2.389294778e-07,2.3357112e-08,1.378039812e-07,-4.740517141e-06,CsPbBrI2,seebeck,400K
1016,2.5,400.0,1.445749336e-05,1.800778715e-07,5.234019138e-08,1.781552236e-07,1.454508048e-05,2.242133481e-07,3.147318775e-08,1.294970486e-07,2.539799993e-06,CsPbBrI2,seebeck,400K
1017,2.55,400.0,1.423401802e-05,1.842705062e-07,1.149793727e-07,1.824504311e-07,1.446517739e-05,1.737035478e-08,6.189132186e-08,1.765974198e-08,7.619829666e-06,CsPbBrI2,seebeck,400K
1018,2.6,400.0,1.493518737e-05,5.811447751e-08,1.762793321e-07,5.782604515e-08,1.503429778e-05,-1.835779992e-07,9.208027602e-08,-8.687351948e-08,9.992741933e-06,CsPbBrI2,seebeck,400K
1019,2.65,400.0,1.688365576e-05,-4.161332504e-08,1.567102371e-07,-4.092303115e-08,1.695422314e-05,-2.421985834e-07,8.379058898e-08,-1.171767474e-07,1.147194126e-05,CsPbBrI2,seebeck,400K
1020,2.7,400.0,1.936883076e-05,-6.933733984e-08,3.335946947e-08,-6.850635426e-08,1.929194553e-05,-1.084121756e-07,2.717829349e-08,-5.308574591e-08,1.27246561e-05,CsPbBrI2,seebeck,400K
1021,2.75,400.0,2.184949449e-05,-4.320231422e-08,-1.406971459e-07,-4.277201403e-08,2.174848179e-05,1.765220754e-08,-5.125721892e-08,5.335881525e-09,1.443094812e-05,CsPbBrI2,seebeck,400K
1022,2.8,400.0,2.260268651e-05,-1.412845211e-08,-3.05925531e-07,-1.398938845e-08,2.264961215e-05,6.284388813e-08,-1.270420784e-07,2.650704644e-08,1.71209096e-05,CsPbBrI2,seebeck,400K
1023,2.85,400.0,2.276270826e-05,-6.449154939e-09,-4.357245958e-07,-6.405462426e-09,2.300913697e-05,1.116183399e-07,-1.846605745e-07,4.795658622e-08,2.019744293e-05,CsPbBrI2,seebeck,400K
1024,2.9,400.0,2.419908366e-05,-2.431536122e-08,-5.061346154e-07,-2.411324967e-08,2.469689845e-05,9.117806336e-08,-2.139930913e-07,3.883814457e-08,2.5361784e-05,CsPbBrI2,seebeck,400K
1025,2.95,400.0,2.783243896e-05,-3.996439751e-08,-4.054168821e-07,-3.960332841e-08,2.840013784e-05,9.004183722e-08,-1.676982587e-07,3.764647071e-08,3.116362554e-05,CsPbBrI2,seebeck,400K
1026,3.0,400.0,3.386231735e-05,-6.450068027e-08,-1.393107777e-07,-6.389814797e-08,3.44225608e-05,1.092691299e-07,-4.523164082e-08,4.484527297e-08,3.991057345e-05,CsPbBrI2,seebeck,400K
1027,3.05,400.0,4.175226102e-05,-9.497601464e-08,2.355028453e-07,-9.413132765e-08,4.220690275e-05,1.170462897e-07,1.285137272e-07,4.643519621e-08,4.988640592e-05,CsPbBrI2,seebeck,400K
1028,3.1,400.0,4.816424992e-05,-9.148829503e-08,4.939926509e-07,-9.069000163e-08,4.843904977e-05,4.855422264e-08,2.519251224e-07,1.10484966e-08,5.891768475e-05,CsPbBrI2,seebeck,400K
1029,3.15,400.0,4.950505804e-05,-7.13020371e-08,3.465700759e-07,-7.088158424e-08,4.966845497e-05,-1.350675267e-07,1.775199329e-07,-8.280541066e-08,6.231970621e-05,CsPbBrI2,seebeck,400K
1030,3.2,400.0,4.798744664e-05,-4.858816196e-09,-2.225274526e-08,-4.621110336e-09,4.807184216e-05,-3.000556764e-07,-1.610807365e-08,-1.679518271e-07,6.156209031e-05,CsPbBrI2,seebeck,400K
1031,3.25,400.0,4.768480079e-05,1.33972931e-07,-3.718803543e-07,1.346964206e-07,4.768566403e-05,-2.282397295e-07,-2.104458125e-07,-1.257231531e-07,6.090716751e-05,CsPbBrI2,seebeck,400K
1032,3.3,400.0,5.058547982e-05,2.244030074e-07,-6.228544508e-07,2.257621506e-07,5.054207517e-05,-7.023758191e-08,-3.577522581e-07,-3.329282881e-08,6.328593044e-05,CsPbBrI2,seebeck,400K
1033,3.35,400.0,5.716029415e-05,2.746688519e-07,-6.596747599e-07,2.764897076e-07,5.710026041e-05,2.264164918e-08,-3.820951824e-07,2.334002329e-08,6.889442277e-05,CsPbBrI2,seebeck,400K
1034,3.4,400.0,6.887582811e-05,2.725546143e-07,-5.563733662e-07,2.747933883e-07,6.878854483e-05,1.008604615e-07,-3.13950246e-07,7.565217897e-08,8.010391527e-05,CsPbBrI2,seebeck,400K
1035,3.45,400.0,8.789640371e-05,3.00264737e-07,-5.205923817e-07,3.037454639e-07,8.770497059e-05,2.467642695e-07,-2.951628787e-07,1.767916901e-07,9.850178445e-05,CsPbBrI2,seebeck,400K
1036,3.5,400.0,0.00011991487,3.036623666e-07,-4.947318103e-07,3.066264729e-07,0.0001197616981,2.157816385e-07,-2.852809969e-07,1.520105408e-07,0.0001291680124,CsPbBrI2,seebeck,400K
